ARQUITETURA_ANSATZ,INPUT_EMBEDDING,DATASET,DATASET_DIVISION_INDEX,OPTIMIZER,UNSUPERVISED_METRIC,MEASURED_WIRES,MEASURE_TYPE,TRAIN_METRIC_COST,TEST_METRIC_COST,TRAIN_ACCURACY,TEST_ACCURACY,WEIGHT,BIAS,USE_BIAS,Normalized
G,phasex,moons_500samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5898361260101265,0.6535451073594472,0.19996954225408,0.1071428571428571,"[ 0.34075866  1.35531227 -0.85817199 -0.92229685  0.93234322  1.39141874
 -0.40662078 -1.52228822 -1.24390558 -0.2290189  -0.57050699  1.39814572
 -1.75704993 -0.22712286  0.05223634 -0.63708595  0.61599363  0.68299062
  1.12281893 -0.12608326  0.81127795 -1.35070444 -1.0601274  -1.12446632]",[0.22626536],YES,YES
G,phasex,moons_500samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-5.48277939e-01  4.46423357e-01  5.02156387e-02  9.80051963e-03
 -6.19938789e-04  4.34443824e-01 -1.18289744e+00 -6.82792497e-01
 -2.13026523e+00 -1.10152922e+00  3.33431464e-01  2.26859924e+00
 -2.62504063e+00 -1.22455729e+00 -8.11179199e-01  2.76596150e-01
  1.39769610e+00  1.56714485e+00  2.40581916e-01 -1.05339733e+00
 -6.37126903e-02 -2.24749829e+00 -2.10167047e-01 -1.66689883e-01]",[0.92999816],YES,YES
G,phasex,moons_500samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.6137086305713755,0.6207901888355194,0.145502170925981,0.1717418308960714,"[ 0.40503976  1.39225486 -0.86916259 -0.85312111  1.01786619  1.29748907
 -0.48198214 -1.53685353 -1.34024043 -0.22819293 -0.55101445  1.35682345
 -1.78854261 -0.28764983  0.05925181 -0.67754503  0.62737259  0.73856085
  1.17010269 -0.23896539  0.70054453 -1.3073761  -1.11233758 -1.08716884]",[0.23644982],YES,YES
G,phasex,moons_500samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0025370769428639,0.0055942026841566,0.121451298964756,0.1484504723233845,"[ 0.30431496  1.35049932 -0.83625034 -0.8307437   0.9793641   1.25419472
 -0.4346623  -1.46568178 -1.37756013 -0.20396244 -0.55657787  1.45356111
 -1.81819562 -0.26645487  0.00586099 -0.54894017  0.62971696  0.7497746
  1.08622738 -0.17747852  0.73665568 -1.36260389 -1.06580615 -1.06153657]",[0.26357946],YES,YES
G,phasex,moons_500samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.600744897720803,0.587960501046112,0.1616333220729731,0.1797502533573114,"[ 0.36846488  1.2528276  -0.73928117 -0.76416889  1.04046315  1.30498633
 -0.30234576 -1.42146313 -1.38275665 -0.18964962 -0.68543288  1.29582902
 -1.79173596 -0.34777759 -0.10966786 -0.49269449  0.67584929  0.66535802
  1.11499236 -0.19405626  0.73747891 -1.36020668 -1.21237792 -1.04780383]",[0.27749829],YES,YES
G,phasex,moons_500samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-0.51012229  0.46126266  0.08406562  0.06696685  0.01421936  0.40059385
 -1.16805814 -0.64894252 -2.18743155 -1.08668992  0.29527581  2.23044359
 -2.68220695 -1.28172362 -0.86834552  0.31044613  1.45486242  1.5289892
  0.25542122 -1.08724731 -0.09756267 -2.23265899 -0.22500635 -0.20484553]",[0.96384814],YES,YES
G,phasex,moons_500samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5924576629791035,0.5993986534868603,0.1927143760842068,0.1267974329332666,"[ 0.35665059  1.33989535 -0.84188508 -0.76390936  0.94286629  1.30214135
 -0.32958484 -1.53844602 -1.2273189  -0.21767177 -0.5137361   1.32900435
 -1.74989398 -0.23431596 -0.04751774 -0.54083373  0.56674933  0.81440841
  1.12394219 -0.17971108  0.81353328 -1.25941566 -1.1333506  -1.06543415]",[0.27670634],YES,YES
G,phasex,moons_500samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-0.62149939  2.34984715  0.13794047 -1.8791199   1.90280386  0.34671899
  0.72052635 -0.59506767 -0.24134481  0.80189458  0.40665291  2.34182069
 -0.73612021  0.66436313  1.07774122  0.36432098 -0.49122432  1.6403663
  2.14400571 -1.14112216 -0.15143752 -0.3440745  -2.11359084 -0.09346843]",[1.01772299],YES,YES
G,phasex,moons_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6026337044066734,0.5784609260110166,0.1785789811576542,0.2611241345424852,"[ 0.30604035  1.2823058  -0.82578228 -0.92948424  0.89646074  1.3015488
 -0.38217652 -1.5170086  -1.37823077 -0.29940921 -0.70775393  1.40255812
 -1.74938246 -0.32789765  0.0030219  -0.60709867  0.60703803  0.70585358
  1.08106368 -0.14738295  0.8298069  -1.38740122 -1.10188076 -1.02506142]",[0.20587331],YES,YES
G,phasex,moons_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-0.53457842  0.41582551  0.03651612  0.04039837 -0.03121778  0.44814334
 -1.21349529 -0.69649201 -2.16086307 -1.13212706  0.31973195  2.25489972
 -2.65563847 -1.25515514 -0.84177704  0.26289663  1.42829394  1.55344533
  0.20998407 -1.03969781 -0.05001317 -2.27809614 -0.1795692  -0.1803894 ]",[0.91629865],YES,YES
G,phasex,moons_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5779148358362847,0.6252180928689814,0.1999466001206259,0.1068936888665634,"[ 0.31097101  1.26724778 -0.79918396 -0.94659892  1.02243059  1.36501161
 -0.3671662  -1.48610467 -1.3646435  -0.24977824 -0.59672021  1.35195479
 -1.7365609  -0.23001892  0.01180497 -0.62863824  0.63479313  0.62569685
  1.19046916 -0.12442848  0.79391279 -1.30488169 -1.08271495 -1.03514059]",[0.23312026],YES,YES
G,phasex,moons_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-5.04933375e-01  4.74625906e-01  2.74491631e-02  2.17605854e-03
  2.75826105e-02  4.57210300e-01 -1.15469489e+00 -7.05558972e-01
 -2.12264077e+00 -1.07332667e+00  2.90086900e-01  2.22525468e+00
 -2.61741616e+00 -1.21693283e+00 -8.03554738e-01  2.53829675e-01
  1.39007164e+00  1.52380029e+00  2.68784465e-01 -1.03063085e+00
 -4.09462146e-02 -2.21929574e+00 -2.38369596e-01 -2.10034447e-01]",[0.90723169],YES,YES
G,phasex,moons_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5561689127840619,0.638174421811909,0.254660123569457,0.1070618927044314,"[ 3.66574126e-01  1.26331388e+00 -7.91336455e-01 -9.13087668e-01
  8.92751378e-01  1.33948653e+00 -3.86726109e-01 -1.51084090e+00
 -1.35061452e+00 -3.09092684e-01 -6.02479617e-01  1.39703988e+00
 -1.67798961e+00 -2.75546943e-01 -4.58441961e-04 -6.91985473e-01
  5.46211517e-01  6.76610066e-01  1.04244268e+00 -1.40266405e-01
  7.77549562e-01 -1.36277056e+00 -1.15789680e+00 -1.05417314e+00]",[0.19346435],YES,YES
G,phasex,moons_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0033047503954782,0.0077804308723275,0.1245277238634962,0.1071008197478852,"[ 0.36625575  0.84439628 -0.82404083 -0.43660314  0.37723986  0.86199792
 -0.85024229 -1.52486807 -1.265514   -0.23937764 -0.65591458  0.91807858
 -1.24919658  0.22622681 -0.03239107 -0.63808021  1.06023571  0.15962702
  1.07856716 -0.09655873  0.8557093  -1.33790542 -1.61071531 -0.58963082]",[0.12629174],YES,YES
G,phasex,moons_500samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5684089170048836,0.5920698726077036,0.2187378382253538,0.2052545864809182,"[ 0.38747208  1.33571269 -0.90119523 -0.8674338   0.93233177  1.38463022
 -0.37113899 -1.51962097 -1.28060805 -0.27929599 -0.56774979  1.29466457
 -1.78740965 -0.21009164 -0.04385596 -0.63122234  0.56320376  0.70686193
  1.15024723 -0.0652864   0.83876806 -1.3088624  -1.16253383 -1.05724979]",[0.20640582],YES,YES
G,phasex,moons_500samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0021977096603959,0.0055586114126376,0.199976315394287,0.1966585280781304,"[ 3.98077855e-01  1.31806836e+00 -8.78330559e-01 -8.22600934e-01
  8.74415808e-01  1.39828458e+00 -3.87327725e-01 -1.59616858e+00
 -1.25504146e+00 -2.42352532e-01 -5.66417263e-01  1.30271229e+00
 -1.76155553e+00 -2.49479710e-01  1.18242680e-03 -6.25860758e-01
  5.45047580e-01  6.94851229e-01  1.12702359e+00 -8.12283579e-02
  8.31960073e-01 -1.33081422e+00 -1.11522198e+00 -1.07800673e+00]",[0.18788593],YES,YES
G,phasex,moons_500samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.618942801846058,0.5746080965863916,0.1684176452108935,0.2709908420404582,"[ 0.32931532  1.29950551 -0.8116414  -0.92838866  0.93444359  1.39172058
 -0.32813437 -1.6003726  -1.24915698 -0.28546192 -0.61208524  1.37298412
 -1.65930906 -0.24544939  0.04573292 -0.59839546  0.56152947  0.6944867
  1.19772692 -0.07666103  0.79505933 -1.33253171 -1.12580636 -1.05567303]",[0.15364479],YES,YES
G,phasex,moons_500samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0024793976954143,0.0044312805887303,0.1683404354324771,0.2913474821047344,"[ 0.34432278  1.3101384  -1.3602917  -0.9082901   0.90960536  1.90019468
 -0.33480455 -1.56779624 -1.26090899 -0.24941532 -0.62169019  1.85873517
 -1.16296649 -0.21031704  0.07524587 -0.09416209  0.05387011  0.67615372
  0.63140458  0.43742894  0.34523396 -1.37918954 -1.11606959 -1.05270936]",[0.12282991],YES,YES
G,phasex,moons_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6297654301493882,0.5770590630530219,0.1050847457627118,0.1409090909090909,"[ 0.39297747  1.16378845 -0.82584878 -0.87191277  0.95833176  1.4423571
 -0.31426366 -1.68521623 -1.22096374 -0.32823373 -0.59616274  1.44293874
 -1.83765971 -0.38494816  0.08020356 -0.74924902  0.39731947  0.67814264
  1.10801707 -0.142341    0.76778712 -1.36020675 -1.10105351 -1.0803373 ]",[0.19531514],YES,YES
G,phasex,moons_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0262026829940077,0.0442115160137113,0.1349948078920041,0.1409090909090909,"[ 0.40678894  1.3171209  -0.83626909 -0.83022151  0.97140611  1.44961002
 -0.3918538  -1.55353429 -1.16205121 -0.35310813 -0.62397611  1.41043472
 -1.82280691 -0.33169814  0.11486813 -0.74930557  0.42119778  0.64109362
  1.17788348 -0.19671957  0.88141038 -1.40211267 -1.05227641 -1.13846934]",[0.18653446],YES,YES
G,phasex,moons_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5275052254247887,0.6934803072993969,0.244740679025203,0.0729729729729729,"[ 0.41225476  1.24382032 -0.973362   -0.75334812  1.04213967  1.35140343
 -0.25448962 -1.52482526 -1.17367931 -0.35551557 -0.63570388  1.44439918
 -1.90071215 -0.31524933  0.11705706 -0.72358268  0.46155283  0.63343539
  1.16243158 -0.16675487  0.76349904 -1.288901   -1.21052256 -1.0813472 ]",[0.23120879],YES,YES
G,phasex,moons_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.017322415961509,0.085058998700668,0.2038052912992153,0.0729729729729729,"[ 0.35316945  1.33378398 -1.00669311 -0.89828301  1.0252147   1.32484896
 -0.27167139 -1.53064919 -1.15851473 -0.26663881 -0.54895246  1.34242212
 -1.87983098 -0.23081882  0.02910413 -0.65652374  0.48282062  0.56620229
  1.23965579 -0.10075267  0.72595447 -1.29982954 -1.19512216 -1.03396175]",[0.22511054],YES,YES
G,phasex,moons_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5915950107146939,0.5365937298065924,0.2040816326530612,0.3509090909090909,"[ 0.4075725   1.32114057 -1.0242669  -0.91572593  0.94944842  1.44801602
 -0.40335656 -1.56573407 -1.16566132 -0.3529503  -0.56983557  1.51720288
 -1.80355847 -0.29805959  0.0102872  -0.81587244  0.52126944  0.67036957
  1.20841319 -0.18469411  0.72275609 -1.34920678 -1.10142221 -1.12312495]",[0.24826434],YES,YES
G,phasex,moons_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0236534522778123,0.0481923241519638,0.2039158508644032,0.240506329113924,"[-0.36794283  0.69147559 -0.35129321 -1.59792163  0.97745764  1.39256922
 -0.94094097 -2.26447196 -0.41829564 -0.2495637  -0.5722194   2.17664176
 -1.89871324 -0.28536132  0.65509414 -0.72513084  0.54459837 -0.12273851
  1.31203051 -0.15907849  1.44281614 -2.02298837 -1.82095577 -1.78236099]",[0.21178775],YES,YES
G,phasex,moons_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5320653053672741,0.7376911787804328,0.2038052912992153,0.0072727272727272,"[ 0.38294848  1.26747873 -0.94266394 -0.83863404  1.04383119  1.34391274
 -0.27641995 -1.52294345 -1.07404446 -0.33187916 -0.53524721  1.4002606
 -1.79252269 -0.3285167   0.04876352 -0.76581898  0.43017505  0.673367
  1.16752117 -0.0751809   0.70413221 -1.2684191  -1.08966531 -1.03842153]",[0.2557627],YES,YES
G,phasex,moons_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0196847728467245,0.1173593148993009,0.1328938237335183,0.0162162162162162,"[ 1.13372343  0.4982084  -1.82131231 -0.01571319  0.20932563  1.40997921
 -0.92095006 -1.69360531 -1.05286242 -0.32305211 -1.38597075  1.46201761
 -1.94404819 -0.38731718 -0.8223961  -0.7208053  -0.37034214 -0.17715908
  1.97049607 -0.25464846  0.80443868 -1.29179471 -1.22050339 -1.18658588]",[0.06639341],YES,YES
G,phasex,moons_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5512836604103403,0.6361141922262958,0.3365965423870027,0.0729729729729729,"[ 0.38113505  1.34238549 -0.92132682 -0.91111335  0.97847258  1.35095359
 -0.40040032 -1.49065521 -1.21145906 -0.33387833 -0.6618411   1.38265413
 -1.82528946 -0.41640702  0.09234383 -0.71767623  0.46791724  0.65480128
  1.25272033 -0.09656663  0.9005825  -1.39084832 -1.16380373 -1.0763094 ]",[0.22149659],YES,YES
G,phasex,moons_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0233890915495108,0.0811435642808775,0.244740679025203,0.0206278026905829,"[ 0.34126748  1.37891274 -0.94817507 -0.93371496  1.01399656  1.31421154
 -0.32661822 -1.49192816 -1.16668945 -0.22977367 -0.55058226  1.30474119
 -1.81419469 -0.30974793  0.04294589 -0.61247388  0.53020847  0.57363661
  1.25585975 -0.03690726  0.81162118 -1.33408926 -1.162743   -1.0273078 ]",[0.21012634],YES,YES
G,phasex,moons_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6419959840849437,0.6366152804733269,0.244740679025203,0.1416893732970027,"[ 0.31096585  1.37715325 -0.90872538 -0.86956967  0.99374386  1.41382098
 -0.36055194 -1.53187917 -1.18920757 -0.30496085 -0.59915851  1.3764085
 -1.87218513 -0.24713526  0.06679749 -0.68831432  0.52813068  0.56381052
  1.22914197 -0.20658488  0.79867733 -1.33404074 -1.11619158 -1.10197285]",[0.17776608],YES,YES
G,phasex,moons_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0267096604005913,0.0878513363458989,0.2456833784064905,0.0126582278481012,"[ 0.32903492  1.33526136 -0.91773997 -0.89514841  0.90890879  1.3961635
 -0.33164391 -1.57161869 -1.20449024 -0.286638   -0.56999759  1.41892844
 -1.78090733 -0.33230611  0.02953405 -0.64525406  0.49771263  0.62364916
  1.18744076 -0.18463993  0.81411069 -1.34465877 -1.09096633 -1.08812373]",[0.14541934],YES,YES
G,phasex,moons_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5580272745750491,0.6055300814699177,0.2045785639958376,0.1409090909090909,"[ 0.31252934  1.36101787 -0.92744739 -0.93938956  1.061573    1.34416412
 -0.36991912 -1.55956403 -1.18250628 -0.26107527 -0.56663524  1.31957653
 -1.82014918 -0.27926455  0.04057262 -0.65658225  0.48056083  0.61900627
  1.17728323 -0.03430656  0.82206239 -1.34168409 -1.14618094 -1.05611312]",[0.19749232],YES,YES
G,phasex,moons_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[-0.52203063  0.46194093 -1.78353338  0.03407297  1.82862174  2.27441524
  0.60655422 -2.48297389 -0.30102355 -1.12580167  0.30718416  2.24857433
 -2.6828807  -1.20903972 -0.82922926 -1.56337526 -0.39797795  1.50732991
  0.25609949 -1.03337241 -0.03746538 -0.45804663 -1.99961871 -2.0066613 ]",[0.94354088],YES,YES
G,phasex,moons_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5711184186651039,0.6407841517754209,0.1323519200055551,0.2384406165004533,"[ 0.42033251  1.18108242 -0.9550316  -0.82103991  1.03461807  1.40768955
 -0.34087851 -1.53420428 -1.18906552 -0.3117673  -0.55976203  1.48518507
 -1.71333681 -0.34562992  0.10892515 -0.79704351  0.40400556  0.63318713
  1.14836375 -0.11061564  0.8095355  -1.38811271 -1.0781543  -1.18326049]",[0.20066418],YES,YES
G,phasex,moons_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0252681275487742,0.0667253114067867,0.1675334581513071,0.1455696202531645,"[ 0.38146236  1.23885296 -0.94387264 -0.8062191   1.01337576  1.3896503
 -0.29167273 -1.57383518 -1.21150315 -0.27858568 -0.56452924  1.44089615
 -1.79702344 -0.35300784  0.09374231 -0.76008556  0.42222897  0.66538101
  1.13690215 -0.10793433  0.7910836  -1.37374498 -1.12383353 -1.14779323]",[0.17770409],YES,YES
G,phasex,moons_50samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5659821025272536,0.6484632406653976,0.3365965423870027,-0.028105167724388,"[ 0.34409363  1.33821776 -0.95749967 -0.899915    0.94216368  1.4809554
 -0.33822526 -1.53151119 -1.18989963 -0.30213946 -0.55225323  1.39063225
 -1.78340132 -0.29390145  0.03866474 -0.64675272  0.52234649  0.66058886
  1.18378147 -0.19128939  0.84222232 -1.34612158 -1.08516491 -1.08807233]",[0.19724138],YES,YES
G,phasex,moons_50samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0211231013218887,0.0731340687808568,0.3881373569198751,-0.0443037974683544,"[ 0.32431076  1.37987546 -0.96727501 -0.9396347   1.00114196  1.37829459
 -0.26677788 -1.52336531 -1.14134578 -0.21743294 -0.50138021  1.33485757
 -1.79780284 -0.2587751   0.01195971 -0.625407    0.54901683  0.59254098
  1.20948717 -0.08550624  0.78180457 -1.31523584 -1.12945813 -1.06389974]",[0.18382546],YES,YES
G,phasex,moons_50samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.6139564548137554,0.493754583569397,0.1349948078920041,0.6376021798365122,"[ 0.41285203  1.38139305 -1.01310092 -0.97146522  0.9704392   1.37119095
 -0.35016533 -1.58110777 -1.2581979  -0.17631795 -0.56530995  1.39810653
 -1.76767674 -0.22622422  0.04432454 -0.65644063  0.53296091  0.57545029
  1.15976205 -0.0193325   0.84351182 -1.37654792 -1.09809137 -1.04224144]",[0.14146885],YES,YES
G,phasex,moons_50samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0252409102604434,0.0327183818858849,0.1349948078920041,0.6376021798365122,"[ 0.44558722  1.36609554 -0.92356428 -0.91717731  0.97590765  1.37126314
 -0.36738522 -1.59882511 -1.224761   -0.23135984 -0.58475877  1.39433223
 -1.75379581 -0.26519344  0.11961893 -0.70439696  0.44820323  0.57642951
  1.19112532 -0.06593294  0.86818086 -1.40873533 -1.07981597 -1.11990223]",[0.12705905],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.516028094205456,0.4668208907281324,0.7653061224489796,0.8092643051771117,"[ 0.31541417  1.32506617 -0.92794095 -0.87742288  1.04037467  1.37723693
 -0.35720954 -1.47227768 -1.21455918 -0.19888946 -0.58843539  1.46585314
 -1.85723443 -0.25685843  0.09611856 -0.74009687  0.51859416  0.5877908
  1.23957401 -0.15706218  0.84802505 -1.3707715  -1.05482723 -1.18306873]",[0.17919186],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0167984762037913,0.0364019715274078,0.7653061224489796,1.0,"[ 0.40279221  1.31953722 -0.86417997 -0.84210419  0.99186595  1.41030541
 -0.37020475 -1.52048909 -1.2498633  -0.22238355 -0.63816058  1.44519142
 -1.82777013 -0.2596277   0.09594493 -0.73164395  0.47861121  0.61595641
  1.19753559 -0.12918343  0.86907669 -1.40047206 -1.06888586 -1.16340995]",[0.14885859],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5220920141184247,0.4703728154253681,0.8401027563702006,1.0,"[ 0.36260491  1.27670381 -0.94787283 -0.84354278  1.01238699  1.3960034
 -0.34613091 -1.48165372 -1.15780274 -0.19644318 -0.57396317  1.42416279
 -1.84145199 -0.29478373  0.09465743 -0.72646495  0.55048688  0.58784982
  1.23955031 -0.17672225  0.85254489 -1.37820349 -1.09505509 -1.21584091]",[0.19827388],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0160246243529758,0.0317426836912401,0.9183390042358168,1.0,"[ 0.3739248   0.81511542 -0.9124091  -0.35277582  0.96227217  1.38882222
  0.21546097 -1.56053407 -0.71043622  0.30440495 -0.57032174  1.36819994
 -1.76448268  0.21228425  0.07719696 -0.13477339  1.03320099  1.13784575
  1.17400371 -0.11681013  0.34670193 -1.8825807  -0.58617705 -1.63876117]",[0.1150732],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.4763167719124296,0.6449214838185724,0.9183390042358168,0.485947416137806,"[ 0.30472152  1.27415268 -0.8538369  -0.84338328  1.09940567  1.42283272
 -0.32545895 -1.43019208 -1.21881571 -0.21392446 -0.65858906  1.37225345
 -1.9843296  -0.31013687  0.04404297 -0.65682317  0.47042806  0.57962035
  1.22430488 -0.19214187  0.90724913 -1.3173102  -1.13451427 -1.15565862]",[0.20913541],YES,YES
G,phasex,blobs_2classes_2features_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0143767301637739,0.0646809079439616,0.9183390042358168,0.3544303797468354,"[ 0.42542614  1.33757366 -0.80224609 -0.80678131  1.02630279  1.45085934
